x,y,z,value,timestamp
853,1898,777,3388,1990623098
172,1585,1091,8180,1035641612
105,1262,1341,4999,1166682118
563,1885,755,9776,1400025809
1835,665,297,-6911,1979219631
281,1737,1762,-5562,1112262630
1759,673,756,3277,1732190139
392,218,1375,-909,1707765747
535,1363,57,-1207,1347521214
1396,893,1028,-1401,1975398826
1725,993,1806,4930,1349235160
1704,895,330,2476,1666898169
239,589,358,-4693,1693034503
1191,297,934,-6524,1004539752
787,1641,1214,5795,1435883227
1643,914,647,1021,1673419757
1061,507,1665,-6845,1085797538
115,1090,1707,-6563,1178066300
393,548,1886,7580,1646593129
507,1681,381,-2961,1418484892
596,1306,684,-7013,1722453301
1943,239,1116,4168,1349540919
1254,1071,1299,-7180,1501419383
1517,1834,1552,4122,1989974632
10,1133,1490,-8443,1508647016
1231,580,1710,3232,1441004276
1922,1458,224,-2602,1065026315
412,48,1491,-2236,1872064558
710,784,298,-4212,1092165755
388,1848,694,-9558,1429165337
539,963,1942,-5633,1723751732
50,1350,1293,9414,1401686693
1091,960,827,-9606,1727214477
141,1431,1301,-4749,1797751521
1958,1514,185,-2241,1739192298
455,102,1532,1106,1501530018
1360,178,1653,1803,1114369972
1228,1807,740,9998,1238772173
410,981,1836,-5398,1395153742
165,426,1711,-2590,1573179475
887,1999,1551,-2986,1618283479
1252,923,713,-531,1466241471
1119,313,1432,-3704,1543935836
694,970,404,-6035,1138628157
755,916,440,-2692,1939592477
556,76,1836,278,1206371034
510,1153,1638,8973,1980414724
1320,16,1586,-4401,1451995262
695,1242,308,4248,1431477928
679,43,1704,8547,1253356733
1700,988,411,-8533,1060797402
202,845,402,8098,1584008540
144,971,1001,-5712,1720943152
1983,311,29,-7137,1011343466
1290,1476,1892,-3824,1929472469
354,1055,1844,-2783,1092055517
168,135,1946,-9820,1936345872
384,1251,1750,5139,1314355040
971,314,1973,9590,1975315841
762,891,1436,-538,1454713410
1341,1175,1961,-291,1525538796
1434,1823,150,-1915,1749554678
87,1649,934,-5298,1985327118
38,862,217,-9779,1194698791
1033,1627,494,-968,1614597749
878,1307,3,3242,1671864100
1803,1344,220,2722,1804393071
566,1982,1432,8143,1229293292
235,381,412,-8971,1426510348
1040,152,354,457,1786275604
1038,1827,970,7278,1913392215
231,1318,1291,-7228,1723465192
124,1631,267,1253,1189999845
1001,84,1818,3982,1886827258
1900,1307,201,-5422,1150938385
799,1707,73,3717,1743575541
194,588,1499,-4323,1268791672
640,1127,887,-1076,1088044189
607,689,1522,6755,1196722436
463,128,410,7602,1839750715
617,337,1147,5275,1888193854
1811,406,470,-3434,1023095931
901,912,1956,-3338,1500757950
1748,756,436,155,1536281124
555,953,568,2431,1319149229
23,308,395,-9511,1380230385
1691,1984,726,67,1745384626
165,262,234,-4863,1331280588
297,1065,1844,-3055,1357714565
1553,1307,1222,-1665,1422678803
1893,137,121,3508,1013823452
1844,1639,1280,-6109,1960078786
575,101,495,-2424,1413670650
1015,874,1213,-6334,1146401064
454,718,1383,4654,1615620982
215,1643,58,-9671,1682141690
384,401,199,3022,1965525754
926,1456,1588,2163,1961502369
1453,1557,1521,9984,1009519257
808,364,69,6094,1945069944
16,1978,1169,7198,1419038989
920,1645,1395,8840,1356767522
175,607,412,-7946,1431985227
1941,764,1429,6488,1387856873
648,1508,1885,6166,1882466268
1400,907,718,-18,1977601369
1627,563,1926,8421,1130718062
1934,1294,1520,2346,1045212665
1372,896,178,6093,1177559144
1529,163,726,3367,1439097265
395,1205,1910,4021,1192406289
932,1218,1867,1824,1291389276
1343,1278,408,-8091,1314604383
110,1372,878,-629,1600512313
1614,916,156,-9638,1153517903
966,1515,0,-1183,1657794082
424,1363,1532,8730,1410222106
1695,1647,1379,-1058,1109351634
205,965,975,-1540,1311598855
1255,574,72,-5982,1876578706
492,779,174,3444,1900934952
83,942,649,8477,1664354599
239,205,1634,-9068,1884400460
115,1465,1442,-9235,1070537781
1630,294,1523,7652,1230237380
1329,900,79,-5081,1374990961
1489,835,1950,-4266,1034412627
292,1889,1431,7562,1874223790
474,1662,745,3249,1138150774
1984,1297,111,-229,1234976989
1453,1034,1191,1345,1056772305
116,684,562,-7754,1234896825
1931,138,796,405,1565049243
1969,1464,950,-6110,1162496244
95,724,109,-6406,1139883091
300,1358,418,-5553,1518582641
164,1491,464,-5034,1024323098
1227,125,1564,144,1878230183
785,788,1408,-6107,1149074036
1266,820,1696,-2045,1080129529
1740,146,1903,1977,1423039918
1178,1905,972,-6691,1769963093
1898,964,1427,-7681,1446085649
265,855,1022,8273,1139851259
1856,1831,1677,-7430,1290986251
726,1331,788,5286,1789413511
576,1467,924,750,1038137818
345,1882,830,-5985,1708145995
733,1067,854,-6460,1593451707
1282,773,146,-2188,1327918287
1795,919,140,6302,1431335264
1285,191,1351,-3615,1920952305
927,1847,1178,7940,1888704511
1110,1599,1472,3570,1933657900
1626,951,1706,-340,1951821721
514,1628,1198,1702,1987396769
1227,980,445,4473,1596753697
872,1350,344,3285,1377959186
1414,1212,247,-5981,1513900108
1237,1271,799,-3610,1610067609
168,141,995,9564,1185074770
1314,1881,446,7721,1537899201
1041,478,561,-9417,1719873045
373,1351,1282,2194,1541881827
790,335,837,-3077,1570506635
59,1057,1654,2463,1653747484
336,934,485,-5813,1122360588
29,1387,1541,7227,1489633530
487,971,923,-233,1185811338
1314,601,633,-1985,1871243454
652,1800,1832,3958,1321098332
1055,4,986,6476,1613625473
521,116,806,-5667,1470091440
1176,449,91,1012,1499603435
1222,1655,1547,2775,1332148298
476,1124,1129,4699,1822250404
392,425,583,2301,1172687140
335,583,1451,3178,1299928622
555,257,1099,4906,1825275618
1588,336,349,-2721,1107192203
1891,1495,1671,-3835,1960582083
15,1743,564,-9939,1006399530
1307,685,1940,-7875,1174855767
1505,1258,528,7322,1446236091
1973,1260,387,785,1851825995
41,609,1244,1757,1210503342
891,1328,585,-8369,1252252122
1548,720,326,4387,1040201932
437,1378,1295,-4478,1006424360
409,859,1291,-7492,1241388437
780,1710,287,3093,1238330430
1178,1108,481,6468,1295217172
1882,1879,1417,-3904,1316273499
1115,169,306,-8029,1002002149
1151,1239,717,-1152,1094525945
459,761,1787,-5389,1443757710
257,1672,331,6678,1619119362
1452,1046,189,-9427,1588761591
723,87,1747,-8858,1034214673
1500,1970,2000,9648,1104987961
1490,1229,1909,5997,1419779045
687,959,1218,-277,1126110128
105,1609,745,-8771,1201921323
207,1202,1010,-7287,1828171924
167,238,1523,4950,1703460079
13,1097,1953,5997,1601961365
1529,289,313,-2329,1551683228
680,683,607,6239,1441582204
1343,1036,533,5206,1407771272
984,641,1773,-8923,1741441073
1304,1794,795,-3491,1300635182
517,956,16,9142,1291863134
589,611,365,6206,1281762684
106,980,831,3816,1301198975
609,589,239,-8398,1966053847
772,249,1174,-4559,1049735956
1050,1600,1299,224,1806685316
140,1443,283,-5354,1158832098
74,1815,1456,-2227,1787027782
1107,1011,1402,4178,1484775030
425,1394,1094,-89,1147330935
1197,1494,134,6675,1329976256
1776,779,1562,-6879,1152934242
283,496,1184,-6444,1540610362
277,612,1520,1954,1720010077
1488,1822,198,-648,1790985899
69,1517,1677,3478,1883508785
1573,754,480,-307,1044836468
338,1268,1742,-4072,1421689802
1821,790,1016,-2867,1113370154
866,926,1090,1357,1030073097
628,386,1013,-1343,1306362962
489,140,1526,9598,1478502353
1417,745,530,-5552,1240802790
1189,929,1874,-4896,1551067458
17,1975,215,8334,1530519229
46,1678,695,-4364,1549230059
521,724,479,-6963,1125280588
729,1570,1083,4884,1045831002
932,1228,161,-1403,1592871116
1435,216,1421,-3824,1647091155
1061,1707,334,9029,1551703449
1747,1858,152,-9789,1784874309
1984,1054,807,-8657,1325551931
550,1290,1870,-6742,1371699420
1896,1955,1207,-2672,1566562035
672,108,1750,9379,1577320343
144,1071,138,-809,1627920845
772,1424,1161,3600,1290764239
1319,744,433,-2114,1785310153
932,195,1494,407,1631331952
962,1496,537,-2471,1246294390
389,610,425,-1071,1076142034
254,1579,1282,6553,1191024671
1304,1516,1842,1892,1891124586
1319,210,1908,-833,1573158112
818,1512,1411,-1796,1029445447
1623,292,342,9203,1281488728
1317,1027,490,-8061,1742909732
1541,307,1926,-5329,1009356593
1508,619,1061,4348,1182365869
1077,917,631,-2637,1700508214
1260,1892,577,-3777,1740692972
717,1142,1974,2784,1910337021
1921,276,241,-2181,1676555155
248,1864,1092,-1141,1085677476
1826,1471,1147,-8695,1778391393
978,239,1301,4584,1603288009
103,1155,1137,7529,1422017036
1709,766,1181,7017,1378170241
1940,616,144,6152,1833469507
422,364,1997,-3649,1316749292
1324,323,682,-5918,1959694100
404,1033,1633,4307,1126032482
899,653,1316,387,1448982343
668,132,942,-3310,1693742307
1912,1390,1276,-1541,1996302585
345,821,310,-8956,1692417629
1290,1292,866,-6661,1612772128
1830,1782,600,-2795,1282829269
1061,767,336,-9111,1827693465
730,1072,1555,-1347,1489038335
1493,1418,1308,-9996,1579500123
702,588,1694,-7616,1736748785
1925,264,587,-1069,1523897137
1069,1137,1879,-531,1226676038
110,37,1407,1045,1745864317
33,951,1310,-3709,1349936151
393,671,391,-4134,1274707080
632,1982,515,-5072,1626627980
1393,1503,1865,1141,1709497996
961,1875,1642,9458,1493387549
1121,789,1304,-6273,1143357753
1144,1556,830,-9746,1059649282
439,521,282,-4516,1923653247
1339,341,755,2647,1139599909
1688,563,1902,3174,1766444737
1485,1013,970,560,1083853438
810,804,1469,3358,1244128873
3,497,1961,-7502,1532084531
1352,306,236,-6700,1456785418
335,1408,621,-865,1182715921
136,850,1506,8757,1410942832
137,1387,1799,4512,1465445457
82,5,1981,-9751,1675910871
612,116,1435,7479,1777735260
1626,384,1578,8620,1205702863
886,1389,809,3328,1413921558
810,1562,272,2832,1959227510
64,1039,1887,1058,1744737453
675,1125,1943,6573,1907593308
1438,407,1284,5500,1938325548
242,1791,93,-3210,1354870885
1288,672,1147,-1093,1384220878
426,1950,1023,6261,1675959594
1165,983,1961,-2269,1306945960
243,953,634,-9673,1270917971
1016,170,1900,1492,1638658360
283,1164,230,-5428,1746743776
246,506,1700,1353,1863441834
1994,1031,1095,6148,1943214879
56,1634,518,-3252,1152051830
1711,1761,73,7754,1020074601
1451,543,1990,3787,1555644307
1760,1480,1164,-7962,1055509608
1658,1186,1775,6439,1945115550
1093,1950,1285,4159,1349681790
883,980,1565,-3555,1210662338
1527,555,1985,2155,1629761483
1026,1393,513,-8603,1800250486
1434,988,220,5162,1352056263
1435,351,605,4630,1773838855
1787,873,1223,-2356,1877226067
1130,1245,675,-9467,1162097829
14,16,1669,593,1198654479
1209,697,815,-914,1168369982
801,1332,328,-321,1846289449
1380,693,1118,4244,1125633474
384,570,939,2471,1079989784
1642,643,602,-9780,1001249259
220,383,1025,6815,1002734932
188,595,490,-49,1130564079
1094,1391,355,-745,1384461644
384,1760,1132,6991,1000911234
826,947,1698,5715,1927518755
312,323,611,-3391,1250205066
1177,25,810,8545,1339011071
1502,1773,624,-4813,1177989180
459,192,40,-7184,1186856015
1887,1834,1534,285,1068181325
256,1127,449,-2789,1510246678
1662,35,1440,4424,1660549075
1654,121,70,-3132,1065594898
322,367,569,-4574,1943177180
1787,946,1159,-3011,1103876458
808,807,483,-5359,1946888989
569,174,1954,6459,1020559363
1932,1052,181,-992,1518417817
1590,1738,1383,8367,1910655079
1641,1486,633,-7904,1382496043
282,480,733,6604,1588742890
316,1484,1026,-9837,1768352514
1429,1707,1716,-3514,1078808208
265,1513,527,-3234,1568224825
965,1611,112,-7391,1478979965
812,1242,420,-6406,1306210688
63,305,951,7574,1269152040
1247,1619,1475,-7346,1651177051
300,1213,389,-3015,1518478587
345,1584,1615,9083,1479400081
615,727,1388,9499,1246095980
715,708,33,4084,1158179929
1540,1671,1211,-252,1142584460
1710,1517,72,-1235,1673256458
1639,1004,843,-3211,1251111572
16,1664,1974,-7077,1845606061
151,345,1969,-9198,1340210532
252,1916,570,-1321,1981915451
1444,1374,1309,8934,1558022534
570,269,952,6210,1590501860
1151,765,908,-7657,1031945680
241,261,923,-2928,1613338301
983,1093,1596,3499,1282223121
674,1712,247,3110,1521227240
1127,1067,752,-9382,1396863727
1657,1377,236,7150,1000182106
1801,1647,1256,4495,1051849911
175,448,1302,-7388,1399067756
1929,59,1366,7733,1961725286
1634,1589,1524,-8864,1456662804
331,1521,1645,4731,1182939505
1927,1175,970,-155,1078312735
328,985,1576,7195,1162942273
1818,380,344,-3678,1307900332
1913,371,1983,-2478,1178208184
292,1421,420,-8843,1629061583
1921,1303,943,-8164,1751241715
186,1450,373,2653,1589573843
1540,1645,274,-6672,1252366185
411,548,262,-3668,1485412154
517,1933,1448,-2668,1833677035
1647,850,1473,-5141,1887586602
1548,278,401,9210,1564026648
1811,382,989,-8160,1019315692
790,871,293,-969,1201913887
1586,1171,986,-4478,1944539636
543,278,374,4368,1613204356
387,1859,604,3950,1168922212
1349,1275,80,5553,1369001338
1640,1865,313,-4504,1472848338
982,700,1083,6664,1918906184
1086,924,248,-730,1250738564
1408,814,690,-1822,1724364799
1187,406,537,5172,1646281020
961,109,411,-5902,1560135866
1104,603,1500,-8403,1288199977
1563,592,880,1792,1464798852
699,1166,1432,227,1581060818
1301,495,1971,2771,1797045068
980,1198,268,-7966,1584712505
1275,1480,602,1765,1432413123
218,1413,311,-6042,1973843627
44,971,684,5702,1867247034
1169,131,1294,8221,1580222494
317,868,872,-6049,1509968336
127,182,1304,-2660,1838337147
860,480,1661,1384,1240564652
61,3,1936,-1549,1690307571
1758,884,729,-4865,1169854073
1583,1243,912,6957,1184980008
1142,46,945,305,1247978527
726,1718,1752,9632,1291211531
1044,344,1022,-7583,1815816926
1590,1648,1318,2466,1595716157
1730,259,129,-2451,1245502295
1122,726,195,2501,1465415958
405,1614,227,6818,1283280780
1183,1136,470,-640,1130873551
396,609,758,5770,1900565691
1692,103,1151,-6666,1932030695
1012,969,647,-2855,1312881397
428,450,969,-706,1950520003
972,1859,1597,8953,1932364478
1529,570,1536,433,1389503677
1585,457,54,9127,1397041917
293,1292,972,3655,1109684308
1402,492,1129,-9933,1884138930
126,1451,764,3397,1255547983
528,926,564,-2222,1575279791
1770,1877,314,8267,1779045687
1025,281,682,8647,1651812307
967,1103,749,-46,1377602741
1626,709,649,-9411,1332849759
1945,1715,1894,-6427,1828960274
644,1121,1559,5929,1693382047
1230,1616,1875,-9073,1841302122
573,1034,1648,-8290,1966858272
779,81,1589,3109,1502701845
1671,1344,1943,9519,1781870835
366,1813,573,-1447,1648943493
1986,1418,464,9974,1137933841
395,178,1136,-5602,1007743955
674,1805,1748,9694,1055636377
613,1921,815,7865,1944329213
1502,606,1688,-8546,1841185844
1941,1036,1977,8907,1315759910
1624,4,1267,-1548,1946956146
1866,404,1773,-1327,1530527590
1664,547,1852,6009,1668554160
1576,1509,993,8551,1520153262
1056,308,861,6716,1930344796
870,318,605,603,1988110253
1776,1062,397,-7634,1734804222
606,71,1182,-6168,1736110206
1309,905,225,-1153,1518604761
358,901,70,-2268,1828105933
1844,1271,405,9310,1386389877
544,1942,1285,9307,1783654110
1139,1334,1955,-2046,1344441468
413,470,836,-5401,1159954969
1273,880,1003,5282,1348219355
110,894,404,5704,1703653631
1414,1251,443,-4302,1761410978
1886,1325,702,2070,1282512531
1177,1942,94,-1586,1117588607
1465,1641,1524,7843,1330155172
737,1038,1529,3076,1171693738
409,1161,157,-3553,1665969276
796,1010,907,67,1260617183
524,1379,1745,-6559,1879781525
1965,1330,548,2330,1942833352
902,146,1019,-9660,1073376873
1900,894,611,590,1182174591
1995,1781,1523,5817,1225511998
715,290,1294,9783,1887183729
30,137,460,-3216,1314574745
1454,1530,464,2611,1629760218
610,1817,787,-537,1369740387
1163,585,526,1931,1055477869
9,616,61,-6468,1480543275
925,1684,1417,3603,1938437203
939,1664,765,-5455,1945834780
65,10,478,72,1620166969
1234,1501,542,-7845,1835283902
228,644,261,9914,1614257230
328,825,599,48,1054030236
1140,1295,512,-6869,1019527185
1473,1104,768,5483,1165882154
587,59,1367,-2837,1018952602
682,1415,1353,-1744,1458813920
739,1803,1123,6257,1943620914
1076,904,1600,-346,1690638966
1675,1498,1725,4474,1463623309
1024,640,1855,-7196,1606394091
493,1683,1478,-5176,1637045461
1127,1780,1857,4269,1204097685
381,938,447,-7448,1936938220
228,1280,321,9746,1599504713
326,1316,1174,8018,1557771917
480,1042,11,-991,1118207992
833,1236,1278,-3322,1490709334
1946,847,1533,4480,1004850381
1034,883,474,-4621,1619194325
729,804,1516,6265,1353941184
1137,544,1191,-2830,1132568940
1690,1196,1007,-742,1266072203
785,314,1020,-6792,1900819477
526,1873,1999,-6035,1675959886
1752,1282,1005,-4303,1157058599
1858,306,1122,-2070,1020953587
617,1053,859,5055,1828591113
1084,296,1801,7161,1539249087
686,427,991,8173,1948067686
507,1082,1298,-6517,1832769742
1620,610,1191,3124,1188831087
489,1281,604,-9690,1702756687
1531,1545,323,-7526,1407619050
525,1451,855,3905,1694413526
923,207,1252,-1821,1296604095
1758,1346,1858,-5090,1648818851
1934,1089,852,-5869,1324085920
1090,270,1276,-4080,1197285781
1163,1705,1951,-1588,1243046534
270,332,1418,5120,1818229867
222,1851,1958,-7458,1342269163
1841,263,424,1369,1780006699
1004,1062,144,-670,1949756575
1131,231,1736,7968,1065683503
368,1623,75,2057,1746926416
1834,576,1573,-9594,1360224155
1055,266,1013,-7817,1301417190
27,534,1941,-6276,1786994576
1135,1407,847,9219,1062005001
713,827,1657,-2174,1538643698
33,607,63,-9415,1327867513
744,747,371,2271,1986339775
305,838,641,-884,1419144398
1912,114,826,6045,1648815297
365,836,1030,7942,1545760299
1838,474,509,-309,1754441414
765,1078,1893,-9699,1615185186
886,1470,1262,3460,1258019674
0,1175,646,3129,1905946799
969,741,657,-8303,1704321676
411,906,1996,3140,1708348831
1650,1852,1776,-77,1792764620
1969,992,1051,9023,1122187941
467,476,1255,-9519,1007929973
981,615,891,-4687,1555591575
824,1169,215,-5994,1059200832
1806,678,1769,-9858,1447002210
1907,1319,1501,7579,1230491402
1919,749,1025,5619,1531031446
787,810,396,-6524,1951262307
893,151,1345,9946,1592565574
1408,895,1817,-1758,1694518051
104,762,1744,-1849,1525348633
863,905,68,-1655,1088830485
655,234,20,3061,1095929468
1851,362,1765,976,1153758391
126,827,1904,-7981,1335838074
919,1220,1228,-2676,1290698964
1673,1446,255,-4204,1068641309
1433,1686,1969,-395,1539757657
1863,1509,1107,435,1093863111
553,695,1681,6006,1749850449
1165,1804,665,3171,1048709733
706,861,1568,-8929,1514902846
494,955,899,-7257,1818056135
245,1037,1104,-4086,1694037450
516,1797,332,-9082,1910536421
652,1651,1800,-5989,1193499843
766,1449,482,-4682,1147670767
17,820,1309,-6290,1971506812
1182,516,1396,-6520,1479956752
1881,1780,475,5600,1808622977
1469,213,1859,-614,1699616309
523,1409,378,-6277,1309982145
1706,46,320,-8639,1638078413
347,131,1431,-8082,1783807225
265,1324,1477,6427,1264500291
1463,532,1980,6811,1451644640
385,1407,1757,2200,1341091485
1829,904,1695,6153,1800473220
643,532,385,4865,1931912101
1781,367,1898,9535,1760954871
652,1860,592,-7901,1767770731
1353,338,1928,593,1772846710
359,198,1525,-7367,1790542736
243,1636,1516,2965,1625808797
1676,901,1465,-3778,1923422377
1793,810,820,2134,1292309113
7,1523,1529,7208,1035831980
87,1859,570,-3539,1549612898
808,1568,676,-3992,1437458401
1748,1070,585,-7221,1591562098
1525,1509,880,-9102,1340110265
412,1263,81,-8515,1668528790
3,1924,1685,1811,1603850626
1547,566,1903,7180,1822923699
189,500,844,9411,1921085222
707,856,1573,387,1968527861
847,703,1971,3421,1425532435
810,490,406,-8522,1741325720
1962,1131,19,-4631,1999110693
679,522,439,5350,1223152848
208,1761,801,4701,1450582942
1249,1026,945,279,1134122875
1514,1387,1457,155,1781055948
814,537,1975,2970,1024666571
1430,1743,808,-3927,1980601053
645,1460,1375,-7665,1033803717
550,1119,1917,-4270,1815579193
1032,108,151,4948,1803404273
